t,active_cpu_fog,fog_capacity,pressure,worst_fog_pressure,predicted_pressure,prediction_uncertainty,lstm_fallback_used,dqn_fallback_used_tasks,scale_decision,offload_ratio,offload_reason,tasks_on_fog,tasks_on_cloud,tasks_placed_fog,tasks_placed_cloud,fog_nodes_used_tick,cloud_nodes_used_tick,scale_up_total,scale_down_total,energy_joules_cumul
320,389,805,0.4832298136645963,0.82,1.0591422847209637,0.22499117817633282,0,0,none,0.32877868870421123,demand/capacity=1.11,21,1,7,0,5,0,5,1,390056.75283797714
321,399,805,0.4956521739130435,0.81,1.0591422847209637,0.22499117817633282,0,0,none,0.32877868870421123,demand/capacity=1.11,27,0,12,0,5,0,5,1,391611.5046908714
322,354,805,0.43975155279503103,0.81,1.0591422847209637,0.22499117817633282,0,0,none,0.32877868870421123,demand/capacity=1.11,25,2,8,2,4,2,5,1,393080.81515620585
323,348,805,0.4322981366459627,0.9833333333333333,1.0591422847209637,0.22499117817633282,0,0,none,0.32877868870421123,demand/capacity=1.11,26,3,8,1,5,1,5,1,394523.76777840307
324,314,805,0.39006211180124223,0.8333333333333334,1.0591422847209637,0.22499117817633282,0,0,none,0.32877868870421123,demand/capacity=1.11,25,3,7,1,5,1,5,1,395920.19816586905
325,365,805,0.453416149068323,0.9583333333333334,1.0591422847209637,0.22499117817633282,0,0,none,0.32877868870421123,demand/capacity=1.11,23,3,8,1,4,1,5,1,397384.6455460173
326,345,805,0.42857142857142855,0.9583333333333334,1.0591422847209637,0.22499117817633282,0,0,none,0.32877868870421123,demand/capacity=1.11,21,1,6,0,2,0,5,1,398814.14439675375
327,356,805,0.4422360248447205,0.8363636363636363,1.0591422847209637,0.22499117817633282,0,0,none,0.32877868870421123,demand/capacity=1.11,22,2,11,2,7,2,5,1,400262.94066047453
328,386,805,0.4795031055900621,0.8363636363636363,1.0591422847209637,0.22499117817633282,0,0,none,0.32877868870421123,demand/capacity=1.11,22,3,6,1,5,1,5,1,401762.7472441128
329,430,805,0.5341614906832298,0.8363636363636363,1.0591422847209637,0.22499117817633282,0,0,none,0.32877868870421123,demand/capacity=1.11,26,8,9,5,5,2,5,1,403342.01216108433
330,344,805,0.42732919254658386,0.75,1.0290353015486131,0.2084842361858336,0,0,none,0.33822272634892325,demand/capacity=1.12,22,10,7,5,3,2,5,1,404785.7471620225
331,315,805,0.391304347826087,0.6833333333333333,1.0290353015486131,0.2084842361858336,0,0,none,0.33822272634892325,demand/capacity=1.12,26,9,11,1,5,1,5,1,406184.626125809
332,419,805,0.5204968944099378,0.81,1.0290353015486131,0.2084842361858336,0,0,none,0.33822272634892325,demand/capacity=1.12,25,9,7,3,6,2,5,1,407753.04404728377
333,437,805,0.5428571428571428,0.81,1.0290353015486131,0.2084842361858336,0,0,none,0.33822272634892325,demand/capacity=1.12,26,10,7,6,2,2,5,1,409339.52257481916
334,355,805,0.4409937888198758,0.81,1.0290353015486131,0.2084842361858336,0,0,none,0.33822272634892325,demand/capacity=1.12,25,9,9,1,5,1,5,1,410819.45079275704
335,335,805,0.4161490683229814,0.9473684210526315,1.0290353015486131,0.2084842361858336,0,0,none,0.33822272634892325,demand/capacity=1.12,19,5,5,0,4,0,5,1,412251.0063678579
336,381,805,0.47329192546583854,0.9473684210526315,1.0290353015486131,0.2084842361858336,0,0,none,0.33822272634892325,demand/capacity=1.12,22,2,8,1,5,1,5,1,413766.0418894828
337,331,805,0.4111801242236025,0.9473684210526315,1.0290353015486131,0.2084842361858336,0,0,none,0.33822272634892325,demand/capacity=1.12,19,4,5,3,4,2,5,1,415184.6108335676
338,152,805,0.18881987577639753,0.25882352941176473,1.0290353015486131,0.2084842361858336,0,0,none,0.33822272634892325,demand/capacity=1.12,17,4,6,0,3,0,5,1,416338.13950652006
339,311,805,0.38633540372670805,0.8166666666666667,1.0290353015486131,0.2084842361858336,0,0,none,0.33822272634892325,demand/capacity=1.12,27,4,15,1,7,1,5,1,417723.02490852773
340,294,805,0.3652173913043478,0.8166666666666667,0.9466831943799068,0.22012285172168933,0,0,none,0.0,low pressure,27,1,4,0,2,0,5,1,419081.87354582956
341,519,805,0.6447204968944099,0.9473684210526315,0.9466831943799068,0.22012285172168933,0,0,none,0.0,low pressure,30,2,11,2,7,2,5,1,420822.3549230694
342,474,805,0.5888198757763975,0.9473684210526315,0.9466831943799068,0.22012285172168933,0,0,none,0.0,low pressure,27,3,8,1,3,1,5,1,422509.6625035179
343,485,805,0.6024844720496895,0.9473684210526315,0.9466831943799068,0.22012285172168933,0,0,none,0.0,low pressure,22,1,4,0,2,0,5,1,424196.6443263906
344,401,805,0.49813664596273294,1.0,0.9466831943799068,0.22012285172168933,0,0,none,0.0,low pressure,23,1,11,1,6,1,5,1,425723.0585655312
345,435,805,0.5403726708074534,0.9545454545454546,0.9466831943799068,0.22012285172168933,0,0,none,0.0,low pressure,23,3,10,2,5,2,5,1,427305.50689558097
346,563,805,0.6993788819875777,0.9545454545454546,0.9466831943799068,0.22012285172168933,0,0,none,0.0,low pressure,27,2,7,0,6,0,5,1,429135.7266394594
347,542,805,0.6732919254658385,0.8533333333333334,0.9466831943799068,0.22012285172168933,0,0,none,0.0,low pressure,27,1,10,0,6,0,5,1,430937.49005535204
348,558,805,0.6931677018633541,0.8416666666666667,0.9466831943799068,0.22012285172168933,0,0,none,0.0,low pressure,27,2,10,2,5,2,5,1,432762.28118256846
349,489,805,0.6074534161490683,0.8416666666666667,0.9466831943799068,0.22012285172168933,0,0,none,0.0,low pressure,27,2,8,0,3,0,5,1,434436.35430152895
350,390,805,0.484472049689441,0.95,1.1299942676003802,0.23209886171547275,0,0,none,0.33620381391035536,demand/capacity=1.12,21,1,4,0,3,0,5,1,435958.8624753726
351,331,805,0.4111801242236025,0.9,1.1299942676003802,0.23209886171547275,0,0,none,0.33620381391035536,demand/capacity=1.12,17,2,4,2,3,2,5,1,437355.9009522466
352,331,805,0.4111801242236025,0.9,1.1299942676003802,0.23209886171547275,0,0,none,0.33620381391035536,demand/capacity=1.12,16,4,9,2,6,2,5,1,438773.4409888354
353,297,805,0.368944099378882,0.6375,1.1299942676003802,0.23209886171547275,0,0,none,0.33620381391035536,demand/capacity=1.12,21,3,8,0,4,0,5,1,440147.8560254242
354,319,805,0.39627329192546584,0.6375,1.1299942676003802,0.23209886171547275,0,0,none,0.33620381391035536,demand/capacity=1.12,24,2,7,1,4,1,5,1,441558.08605403855
355,333,805,0.41366459627329194,0.6,1.1299942676003802,0.23209886171547275,0,0,none,0.33620381391035536,demand/capacity=1.12,24,5,7,4,5,2,5,1,442986.73868327204
356,352,805,0.4372670807453416,0.975,1.1299942676003802,0.23209886171547275,0,0,none,0.33620381391035536,demand/capacity=1.12,22,5,9,0,3,0,5,1,444426.7856975323
357,397,805,0.493167701863354,0.975,1.1299942676003802,0.23209886171547275,0,0,none,0.33620381391035536,demand/capacity=1.12,23,2,6,1,3,1,5,1,445925.9874167367
358,372,805,0.462111801242236,0.975,1.1299942676003802,0.23209886171547275,0,0,none,0.33620381391035536,demand/capacity=1.12,22,2,5,1,3,1,5,1,447377.95035885135
359,411,805,0.5105590062111801,0.8333333333333334,1.1299942676003802,0.23209886171547275,0,0,none,0.33620381391035536,demand/capacity=1.12,18,6,6,4,6,2,5,1,448906.4059480248
360,362,805,0.4496894409937888,0.8333333333333334,1.0404973229322856,0.20985967875187425,0,0,none,0.34986644158687774,demand/capacity=1.12,17,4,7,0,5,0,5,1,450377.7628295334
361,397,805,0.493167701863354,0.8333333333333334,1.0404973229322856,0.20985967875187425,0,0,none,0.34986644158687774,demand/capacity=1.12,18,6,7,3,6,2,5,1,451914.93976920884
362,441,805,0.5478260869565217,0.8333333333333334,1.0404973229322856,0.20985967875187425,0,0,none,0.34986644158687774,demand/capacity=1.12,18,6,7,3,5,2,5,1,453508.860728023
363,279,805,0.34658385093167704,0.66,1.0404973229322856,0.20985967875187425,0,0,none,0.34986644158687774,demand/capacity=1.12,19,6,7,0,3,0,5,1,454852.3153555678
